Year,Sale Price,Carpet Area
2018,96401,2687
2018,99169,2680
2018,96197,677
2018,101258,1459
2018,95450,1209
2018,98975,813
2018,98432,2493
2018,95874,1216
2018,95000,776
2018,102770,651
2018,95000,1454
2018,98378,2006
2018,95000,758
2018,96799,2871
2018,95000,1368
2018,98622,1691
2018,98430,1187
2018,96447,809
2018,95000,2002
2018,95000,972
2018,99548,1313
2018,95877,1491
2018,96785,544
2018,95000,824
2018,98090,2052
2018,95000,917
2018,95000,1601
2018,95000,825
2018,102205,1939
2018,95000,2486
2018,97143,2761
2018,95000,573
2018,95000,2102
2018,95000,1008
2018,101818,2879
2018,95000,1187
2018,102540,1156
2018,95000,2042
2018,95000,1792
2018,95000,1899
2018,101220,1575
2018,98711,1380
2018,95956,2694
2018,95000,2939
2018,95000,2065
2018,95000,808
2018,95000,842
2018,102917,935
2018,100076,676
2018,102363,638
2018,99117,2635
2018,101926,693
2018,96543,1442
2018,95901,1024
2018,95000,2124
2018,95000,2757
2018,96124,1240
2018,97347,1361
2018,95000,1684
2018,95000,901
2018,101556,2281
2018,96940,1381
2018,95000,679
2018,95000,731
2018,102515,2417
2018,102205,842
2018,95555,976
2018,97954,2322
2018,102748,954
2018,95000,1755
2018,95000,788
2018,95000,1736
2018,96308,2805
2018,100266,1029
2018,97478,2776
2018,98476,1095
2018,95000,934
2018,95000,1453
2018,99379,1802
2018,95000,1774
2018,95000,2243
2018,95000,1496
2018,98975,2426
2018,97108,781
2018,99141,1727
2018,95000,2563
2018,95000,1435
2018,95000,753
2018,95000,1711
2018,100273,828
2018,101690,1920
2018,99021,2040
2018,95000,1692
2018,96364,2216
2018,95000,2913
2018,95000,1701
2018,102211,1781
2018,95000,2604
2018,97910,1167
2018,96382,1773
2018,95000,2687
2018,98339,1291
2018,95000,1045
2018,95000,2344
2018,98579,1516
2018,95000,2427
2018,95000,2053
2018,101780,556
2018,99107,2659
2018,100070,504
2018,96781,1937
2018,95000,1862
2018,95000,2320
2018,100169,1782
2018,95000,2637
2018,101228,1631
2018,101563,1237
2018,95929,1342
2018,96792,524
2018,95000,2045
2018,100374,968
2018,95000,2759
2018,95000,1635
2018,98681,1531
2018,100717,1373
2018,99374,959
2018,102671,2800
2018,102450,2049
2018,100680,1251
2018,100068,1961
2018,95308,2277
2018,95000,1353
2018,99822,2783
2018,95000,1829
2018,95953,1239
2018,95000,977
2018,95000,2174
2018,95000,2854
2018,95000,1716
2018,96337,1920
2018,95000,1365
2018,98151,2653
2018,95983,1608
2018,95000,713
2018,98207,2744
2018,97469,518
2018,95000,1141
2018,95000,1604
2018,95000,829
2018,95000,1365
2018,95002,1273
2018,95000,891
2018,98532,1136
2018,100243,1525
2018,95000,1154
2018,102142,2763
2018,98497,1652
2018,99099,2507
2018,95000,1300
2018,101984,1541
2018,97392,1324
2018,102234,1255
2018,95000,2899
2018,97135,2495
2018,95000,2339
2018,95000,1821
2018,102251,2830
2018,95300,2109
2018,96761,609
2018,96854,1516
2018,95505,2461
2018,99323,2269
2018,100770,2586
2018,96553,634
2018,95000,1905
2018,101559,569
2018,99009,909
2018,97498,1945
2018,96636,1817
2018,97362,1769
2018,95000,2079
2018,95000,585
2018,95000,2365
2018,95000,877
2018,95000,2180
2018,95000,1574
2018,97984,741
2018,102943,1419
2018,95000,2086
2018,97845,2813
2018,95000,1771
2018,95000,2604
2018,98635,1885
2018,95000,1969
2018,95856,2298
2018,99036,2929
2018,95000,1490
2018,95000,1426
2018,99589,1691
2018,98745,1574
2018,95000,2334
2018,102708,746
2018,95000,1188
2018,95000,1984
2018,97701,1459
2018,98376,977
2018,95000,1206
2018,96897,1637
2018,100602,1253
2018,95672,2927
2018,102623,971
2018,100401,1397
2018,95593,2762
2018,101864,1365
2018,96155,2915
2018,95543,750
2018,97240,1355
2018,95000,1693
2018,95000,1060
2018,102488,1969
2018,98713,2841
2018,100079,1418
2018,100744,1673
2018,95000,932
2018,95807,2606
2018,95000,1468
2018,97206,1335
2018,95000,2746
2018,95000,2159
2018,102608,1087
2018,101671,1834
2018,95000,1992
2018,99886,1045
2018,102856,2229
2018,95197,2872
2018,97452,554
2018,98718,1277
2018,100852,541
2018,95000,1820
2018,95000,730
2018,101156,952
2018,95000,2941
2018,95000,2045
2018,101085,1881
2018,97825,1967
2018,99943,1259
2018,95000,1651
2018,95000,1079
2018,95247,1730
2018,100553,1640
2018,95000,864
2018,96135,2347
2018,95573,706
2018,95000,2698
2018,99900,664
2018,97189,2498
2018,100878,2584
2018,101087,832
2018,95000,902
2018,95000,913
2018,99311,544
2018,101180,561
2018,102451,2967
2018,102435,1367
2018,97697,1991
2018,98386,518
2018,95000,2975
2018,98671,933
2018,98044,2753
2018,95000,1271
2018,99615,688
2018,95060,754
2018,100900,567
2018,101367,1115
2018,95874,2883
2018,95581,1373
2018,102006,2847
2018,95000,2125
2018,95000,856
2018,102997,755
2018,100635,1507
2018,99103,2900
2018,97148,2255
2018,97766,783
2018,101405,598
2018,95000,1489
2018,95000,696
2018,95919,1162
2018,95675,2010
2018,101664,1563
2018,98872,915
2018,96638,928
2018,95000,754
2018,95000,1666
2018,97940,2376
2018,100348,1399
2018,95000,2558
2018,95000,525
2018,96998,920
2018,95000,1744
2018,96911,2376
2018,96010,1760
2018,95000,2784
2018,95000,718
2018,102330,2459
2018,95000,1377
2018,95000,1508
2018,97454,1888
2018,98976,1919
2018,95000,1513
2018,102370,2551
2018,95229,1347
2018,95000,1303
2018,95000,714
2018,95000,1943
2018,102172,806
2018,96394,1072
2018,97891,1157
2018,100530,2033
2018,95000,2156
2018,99726,2497
2018,101672,2368
2018,97774,725
2018,95000,604
2018,95000,1832
2018,95000,681
2018,95000,600
2018,95000,2296
2018,99462,2915
2018,98832,1069
2018,102895,1565
2018,97754,720
2018,95000,1704
2018,102853,1044
2018,95000,570
2018,95000,1723
2018,95000,921
2018,96754,1267
2018,101795,2854
2018,95000,2206
2018,95000,2946
2018,95000,2924
2018,95000,1154
2019,105297,2616
2019,102604,892
2019,103320,1608
2019,100968,766
2019,107993,1592
2019,107188,1110
2019,104043,1870
2019,102493,1508
2019,100000,1461
2019,100000,2970
2019,100231,2762
2019,100000,2200
2019,100000,1116
2019,105948,2662
2019,100594,2767
2019,102531,530
2019,102371,1866
2019,100000,1900
2019,107563,1653
2019,100000,1038
2019,100000,1370
2019,100000,1172
2019,102954,2849
2019,102269,1928
2019,102130,2239
2019,101828,2064
2019,103362,1718
2019,103844,600
2019,101331,1005
2019,100000,1857
2019,100000,1960
2019,105291,1916
2019,100000,1672
2019,105164,1260
2019,107117,1332
2019,100162,782
2019,105450,878
2019,100000,697
2019,100000,1055
2019,106463,855
2019,102977,2063
2019,100000,1540
2019,100000,878
2019,101770,1179
2019,104241,2279
2019,107182,1398
2019,100000,575
2019,102244,730
2019,100000,1461
2019,100000,1912
2019,100000,2563
2019,100000,840
2019,101578,2747
2019,100000,2763
2019,100326,2469
2019,107254,711
2019,101582,1007
2019,107237,2021
2019,100000,831
2019,105905,1050
2019,107698,2124
2019,106045,1441
2019,100000,2281
2019,107714,2803
2019,100000,1379
2019,104663,1148
2019,100000,1499
2019,100000,2021
2019,100000,2112
2019,100000,1509
2019,103105,2050
2019,100000,1303
2019,100696,2406
2019,107615,713
2019,100000,1227
2019,100000,568
2019,100000,1938
2019,100000,2934
2019,100000,1543
2019,100000,537
2019,101502,1159
2019,106580,2533
2019,106587,2060
2019,105136,2156
2019,102833,1549
2019,100000,953
2019,103106,2204
2019,106826,1846
2019,100000,1318
2019,100540,1272
2019,107333,512
2019,100000,1420
2019,100000,1324
2019,100000,2918
2019,100000,1814
2019,104484,2879
2019,103792,2808
2019,103572,2517
2019,100000,1728
2019,100000,1196
2019,105355,1449
2019,107547,1440
2019,104290,2713
2019,100599,945
2019,101448,1738
2019,103557,1595
2019,105762,1487
2019,106611,2308
2019,102382,2282
2019,105668,2448
2019,103982,2617
2019,100000,2497
2019,102707,2697
2019,100000,1273
2019,103504,2061
2019,100000,1948
2019,100000,2175
2019,104269,1801
2019,102008,2086
2019,106021,2186
2019,100000,1443
2019,100000,954
2019,103989,1627
2019,100000,1445
2019,100000,1100
2019,106202,1224
2019,100000,2780
2019,100000,1622
2019,100000,2446
2019,100000,1157
2019,107909,605
2019,100000,668
2019,105857,1290
2019,100000,1023
2019,101719,1595
2019,103435,2168
2019,103697,2653
2019,107709,2408
2019,106350,1805
2019,101360,632
2019,102657,2816
2019,100000,2142
2019,105064,2388
2019,106985,2270
2019,100000,517
2019,107617,2277
2019,107937,616
2019,100000,1297
2019,100000,2211
2019,100615,1252
2019,107668,2969
2019,106569,1892
2019,101106,2597
2019,103864,1177
2019,100000,1917
2019,100867,1333
2019,100000,2024
2019,104121,2044
2019,100000,1653
2019,104104,1816
2019,100000,1696
2019,107714,1929
2019,103693,855
2019,103921,638
2019,100000,2026
2019,102680,1697
2019,105310,528
2019,102345,1430
2019,107744,832
2019,100000,1513
2019,107028,850
2019,100000,2524
2019,107242,798
2019,100000,2243
2019,103947,2365
2019,100930,1715
2019,100402,2195
2019,100663,2611
2019,105061,1254
2019,107664,1269
2019,100275,1327
2019,100000,2047
2019,100000,2576
2019,105767,2098
2019,106618,578
2019,103750,1397
2019,102354,1280
2019,106294,725
2019,100000,1574
2019,100000,1709
2019,100000,1557
2019,100037,1302
2019,107249,1241
2019,103111,2678
2019,100000,1203
2019,102837,1926
2019,100000,2870
2019,102370,1114
2019,100185,828
2019,100000,1895
2019,101411,1983
2019,101365,632
2019,100000,1334
2019,107542,620
2019,100000,1975
2019,101396,1464
2019,103448,628
2019,105622,750
2019,100000,1477
2019,105073,2511
2019,100000,645
2019,100209,574
2019,107012,794
2019,101533,520
2019,100000,1538
2019,102211,1734
2019,104927,1059
2019,106927,1609
2019,100000,1672
2019,103210,871
2019,104316,2527
2019,107177,1935
2019,105846,1317
2019,102933,1664
2019,100476,1592
2019,102928,1783
2019,100000,1345
2019,101089,2491
2019,102396,1020
2019,104739,870
2019,102797,1942
2019,100000,600
2019,103346,1160
2019,100000,1674
2019,100000,2181
2019,100000,1601
2019,100000,2216
2019,104035,2149
2019,104974,2445
2019,104756,583
2019,100000,770
2019,103938,2791
2019,100000,887
2019,106380,713
2019,103462,558
2019,100811,2125
2019,100606,1342
2019,100000,1434
2019,100000,2027
2019,103465,622
2019,100000,1936
2019,104350,1662
2019,104898,2986
2019,104963,1061
2019,100000,2856
2019,100540,2237
2019,104401,1404
2019,100000,894
2019,104082,2226
2019,106459,2229
2019,101748,742
2019,101103,1011
2019,100000,2773
2019,100000,2238
2019,107670,1257
2019,100000,820
2019,104641,2821
2019,100000,1055
2019,101646,1343
2019,106448,1836
2019,106348,1886
2019,104782,1167
2019,100882,2927
2019,107431,1474
2019,100982,2442
2019,107173,2430
2019,100798,1245
2019,104627,1174
2019,103415,2663
2019,103411,1565
2019,107466,2926
2019,104846,2827
2019,107720,1117
2019,103456,2665
2019,104145,1027
2019,100000,2504
2019,106925,1570
2019,101559,1813
2019,102620,2393
2019,100000,2041
2019,100673,2761
2019,100000,2614
2019,103671,895
2019,106706,1111
2019,100000,1760
2019,106514,2357
2019,107070,1269
2019,104081,1922
2019,100000,906
2019,103134,2372
2019,100000,2003
2019,100000,2769
2019,105094,1679
2019,100506,1153
2019,100000,2975
2019,103220,1681
2019,103226,1476
2019,106781,1939
2019,100515,2918
2019,100000,1867
2019,100000,728
2019,100000,2827
2019,106410,1040
2019,100000,2136
2019,104095,1438
2019,101663,914
2019,100000,825
2019,105361,1494
2019,103531,1112
2019,100000,1095
2019,101019,1420
2019,104906,1341
2019,107884,1725
2019,107738,843
2019,100000,2376
2019,103022,1358
2019,106279,2054
2019,100452,1923
2019,106458,2288
2019,100000,721
2019,105248,1091
2019,100000,1530
2019,101477,1795
2019,102500,1517
2019,100000,2563
2019,101470,1947
2019,100000,2545
2019,104030,1023
2019,104829,944
2019,100000,2564
2019,100000,2473
2019,100000,2451
2019,106671,2298
2019,101256,1015
2019,104643,952
2019,100000,559
2019,104706,1027
2019,100000,1523
2019,104837,2064
2019,100831,1602
2019,100000,932
2019,100000,1676
2019,100000,900
2019,100000,2604
2019,106728,2733
2019,104915,2945
2019,100000,1104
2019,104709,2705
2019,100000,2310
2019,102080,1963
2019,103611,2993
2019,100000,2273
2019,100000,2053
2019,107421,1596
2019,104642,1428
2019,106288,2568
2019,100649,1828
2019,100000,2775
2019,104356,1811
2019,105061,837
2019,100000,2437
2019,105897,2317
2019,106707,636
2019,100000,2774
2019,100560,819
2019,100000,2363
2019,100000,1415
2019,100000,1705
2019,101280,2397
2019,107755,2835
2019,105971,2633
2019,105720,2600
2019,102235,1758
2019,100000,2482
2019,100089,932
2019,100000,1498
2019,103514,2647
2019,106161,1489
2019,104095,1098
2019,104733,2950
2019,100911,895
2019,106695,1425
2019,100000,2572
2019,105668,2226
2019,100000,1547
2019,102876,1806
2019,107435,2951
2019,100000,1589
2019,104041,2172
2019,103558,936
2019,100000,1328
2019,104281,758
2019,100000,2503
2019,100000,2489
2019,106052,602
2019,100000,1492
2019,105046,1268
2019,100000,1624
2019,100000,1721
2019,102116,2773
2019,106374,736
2019,100000,1644
2019,100000,1266
2019,100000,1490
2019,100266,2259
2019,107322,2820
2019,104190,2779
2019,100428,995
2019,101681,2308
2019,101893,866
2019,107661,2665
2019,104643,728
2019,104943,872
2019,105472,2772
2019,107992,1596
2019,100000,1102
2019,102082,715
2019,106126,2496
2019,101869,2064
2019,106926,2340
2019,102607,2462
2019,102669,1226
2019,106538,2561
2019,105065,1744
2019,101219,1175
2019,100000,782
2019,106995,1581
2019,100979,2408
2019,105171,1652
2019,103890,1447
2019,100000,1164
2019,100000,2217
2019,100000,1648
2019,107979,566
2019,105492,1565
2019,100000,2553
2019,100296,658
2019,102204,2979
2019,100730,1513
2019,100000,2482
2019,100602,1971
2019,100000,747
2019,100000,1287
2019,107581,2811
2019,107108,2578
2019,100000,2021
2019,104211,1772
2019,101453,1104
2019,101671,1177
2019,101683,2189
2019,107271,2320
2019,107706,1001
2019,100000,1048
2019,103876,1865
2019,106821,1338
2019,100000,1930
2019,104654,1948
2019,100000,1347
2019,100000,1113
2019,100000,911
2019,100000,1917
2019,104959,1136
2019,107372,813
2019,101040,1064
2019,100000,2563
2019,105304,2500
2019,100000,2790
2019,100000,2473
2019,107351,1411
2019,106606,1794
2019,100014,2302
2019,100000,2253
2019,100000,614
2019,100708,2103
2019,100000,2007
2019,100000,1822
2019,100974,2944
2019,100000,2941
2019,100000,1598
2019,100000,1477
2019,107600,2005
2019,100014,1626
2019,100000,796
2019,100000,2725
2019,100000,2862
2019,100585,1562
2019,100000,2360
2019,107967,2059
2019,100000,1981
2019,100000,2996
2019,100254,2101
2019,100000,1325
2019,100000,1605
2019,105586,1525
2019,100000,2751
2019,104562,1161
2019,107936,1304
2019,100000,2951
2019,100000,1035
2019,102966,1891
2019,100000,1735
2019,102257,2420
2019,107583,2664
2019,100000,1127
2019,106440,1248
2019,106923,604
2019,107021,545
2019,101772,1854
2019,100000,1739
2019,106664,1481
2019,103219,1459
2019,102080,2015
2019,100000,2336
2019,107345,870
2019,104713,699
2019,103488,985
2019,100000,1128
2019,106594,2434
2019,100000,723
2019,102164,2701
2019,100000,850
2019,100000,2428
2019,101060,848
2019,104290,681
2019,100000,1136
2019,100000,1517
2019,100622,2726
2019,103052,970
2019,100000,1271
2019,100000,2611
2019,106927,528
2019,100650,2919
2019,107433,2644
2019,101079,2393
2019,104456,1965
2019,105099,1726
2019,102036,2568
2019,101487,1625
2019,100000,565
2019,105941,1515
2019,100000,1064
2019,101115,2082
2019,100000,1949
2019,100000,2502
2019,107208,2920
2019,100000,2328
2019,106389,978
2019,107778,1331
2019,100000,2114
2019,107632,1181
2019,104953,1823
2019,100000,581
2019,100000,586
2019,102192,2772
2019,100000,2563
2019,102349,1321
2019,100618,662
2019,106080,2897
2019,104856,2432
2019,102209,2350
2019,107178,2360
2019,100000,1615
2019,106169,2728
2019,100000,2382
2019,102915,1422
2019,100000,2675
2019,100521,1634
2019,103536,758
2019,103236,837
2019,102813,2228
2019,100000,2107
2019,100753,2289
2019,102237,770
2019,102016,622
2019,101191,1780
2019,100000,1944
2019,100000,758
2019,100000,1447
2019,100000,2594
2019,105232,1362
2019,101899,2783
2019,103465,1024
2019,100051,707
2019,105839,648
2019,104971,937
2019,100000,2702
2019,100000,2221
2019,100000,857
2019,107478,1740
2019,100000,2430
2019,105860,955
2019,101297,2132
2019,104603,1387
2019,106472,2802
2019,100000,2504
2019,103334,2224
2019,102778,946
2019,101008,780
2019,102987,1095
2019,100000,2486
2019,100000,1574
2019,101222,709
2019,104873,625
2019,100000,991
2019,100000,1469
2019,100000,1080
2019,100000,2805
2019,101915,1711
2019,100033,729
2019,102788,688
2019,106452,2557
2019,100214,1001
2019,100000,2632
2019,100000,548
2019,107478,1188
2019,102533,886
2019,100000,1469
2019,100000,1505
2019,105506,2765
2019,100730,2670
2019,105724,2554
2019,106772,1487
2019,102465,2708
2019,104379,1014
2019,100000,929
2019,107940,1079
2019,100000,2060
2019,100000,1664
2019,102675,1823
2019,107279,2858
2019,103264,970
2019,100000,1916
2019,106393,2165
2019,104973,561
2019,100000,1968
2019,100000,671
2019,104830,530
2019,105023,546
2019,105047,629
2019,100000,2899
2019,106932,1477
2019,106469,2145
2019,100000,2104
2019,100000,557
2019,100000,1629
2019,100000,1308
2019,101232,1853
2019,100000,885
2019,102601,1404
2019,103979,2055
2019,100000,611
2019,107496,960
2019,100000,1386
2019,102297,1615
2019,100000,1575
2019,106110,1019
2019,100000,1311
2019,100000,2783
2019,106638,2424
2019,100000,2445
2019,106970,2104
2019,105937,1056
2019,106362,2781
2019,107881,1555
2019,100000,1078
2019,104407,1041
2019,103516,2661
2019,100074,2751
2019,105042,1552
2019,102099,973
2019,100000,2800
2019,100000,1426
2019,100000,1267
2019,100000,1182
2019,100000,2508
2019,100000,754
2019,100000,2928
2019,100000,1391
2019,100000,1041
2019,106278,1787
2019,100000,2133
2019,100000,1324
2019,101326,1852
2019,102088,1798
2019,100586,1272
2019,100000,990
2019,100731,827
2019,102686,1422
2019,105544,1051
2019,100000,2573
2019,103302,2574
2019,100109,1201
2019,100000,2419
2019,100810,2960
2019,100000,666
2019,100000,668
2019,104947,2596
2019,101738,2758
2019,100000,2513
2019,104488,777
2019,106966,1055
2019,100000,2833
2019,104164,2290
2019,100000,1977
2019,105785,1385
2019,101691,896
2019,100000,2038
2019,107805,2573
2019,100000,812
2019,101358,2673
2019,100000,2088
2019,100000,1721
2019,101040,1310
2019,100000,2735
2019,105570,2532
2019,106646,2007
2019,102037,949
2019,106745,2394
2019,104499,1877
2019,100000,1096
2019,104381,2647
2019,100308,1115
2019,101221,1447
2019,102090,2081
2019,102769,2802
2019,100000,2245
2019,100000,780
2019,104399,1952
2019,100000,1879
2019,102389,2199
2019,100000,2615
2019,101322,2839
2019,105003,680
2019,100000,2981
2019,100000,1987
2019,100178,1413
2019,104836,2057
2019,100000,2613
2019,100000,2728
2019,100000,1544
2019,100000,2931
2019,103181,2138
2019,107995,2082
2019,106298,2586
2019,100000,1808
2019,107674,1321
2019,100000,1101
2019,101380,2120
2019,100000,1284
2019,100000,1711
2019,100000,2135
2019,100000,2904
2019,104158,1895
2019,100000,1632
2019,100000,2392
2019,100000,1373
2019,100000,675
2019,100417,1500
2019,101004,2418
2019,103881,2167
2019,105814,775
2019,100603,1175
2019,100000,2323
2019,101120,1856
2019,100818,2603
2019,100000,1046
2019,100000,1635
2019,107002,2583
2019,106695,2540
2019,100000,938
2019,104775,2252
2019,101146,2115
2019,100000,2349
2019,100806,2100
2019,100565,2163
2019,103802,806
2019,103307,1118
2019,102437,1170
2019,100000,1766
2019,100000,1551
2019,106516,2497
2019,100000,1428
2019,107702,599
2019,100000,2181
2019,106891,2556
2019,100969,1552
2019,104265,1420
2019,100000,2937
2019,100000,1131
2019,100454,1181
2019,100000,2704
2019,104797,2882
2019,101414,2807
2019,100000,2629
2019,101947,1253
2019,105486,1964
2019,102943,1219
2019,100000,1793
2019,100000,2422
2019,100000,561
2019,100068,1373
2019,100480,2649
2019,103033,1596
2019,100000,819
2019,100607,1956
2019,103543,861
2019,104916,574
2019,105143,1592
2019,104471,1312
2019,100000,675
2019,101924,737
2019,104216,1622
2019,103737,2503
2019,100000,2037
2019,105573,1254
2019,104080,600
2019,102265,2758
2019,104297,1646
2019,105741,1911
2019,100000,2477
2019,100596,1040
2019,100000,2372
2019,100000,639
2019,106004,2579
2019,104112,1629
2019,100000,1005
2019,100000,2279
2019,100000,2390
2019,106831,1535
2019,106357,769
2019,100000,1914
2020,105000,2724
2020,105000,556
2020,111748,2375
2020,107951,947
2020,106449,702
2020,105000,2156
2020,105000,1237
2020,106768,701
2020,109130,1304
2020,107440,2910
2020,108633,2796
2020,105000,1248
2020,105000,1391
2020,105000,715
2020,106054,522
2020,105000,2702
2020,109053,1709
2020,110832,900
2020,106468,1853
2020,107236,2903
2020,111923,2369
2020,105000,1679
2020,111428,1097
2020,109928,2159
2020,106852,2185
2020,105000,633
2020,105953,2660
2020,108456,2688
2020,108042,2424
2020,105000,1229
2020,107509,1088
2020,107893,2958
2020,107445,876
2020,105000,1907
2020,109654,1250
2020,112444,1126
2020,109637,2129
2020,110490,1494
2020,105000,2083
2020,109824,1202
2020,110566,2559
2020,107104,976
2020,106240,820
2020,105000,2187
2020,105000,933
2020,107299,2933
2020,111523,770
2020,110364,2294
2020,105000,1310
2020,107450,2962
2020,105000,697
2020,110298,1579
2020,105000,1726
2020,110400,2144
2020,110523,1127
2020,110345,1103
2020,105000,1661
2020,105000,1945
2020,112515,1580
2020,107867,2085
2020,111845,2618
2020,105000,1602
2020,105583,1410
2020,105000,1093
2020,105718,1810
2020,106001,2675
2020,111113,1212
2020,105000,683
2020,109271,1545
2020,111703,1372
2020,105000,2598
2020,105000,2723
2020,106256,752
2020,105000,1465
2020,108362,1238
2020,105000,1629
2020,105000,1839
2020,108617,2937
2020,106801,801
2020,105000,2815
2020,111445,1050
2020,105000,1978
2020,105000,1815
2020,105000,2087
2020,109017,2322
2020,105000,2324
2020,110050,1664
2020,105000,813
2020,106391,2477
2020,105000,2900
2020,107942,2310
2020,105000,2934
2020,111769,2069
2020,105000,2394
2020,105187,2743
2020,106637,2366
2020,112080,528
2020,108243,1205
2020,105000,1520
2020,105000,2563
2020,105000,1946
2020,105000,2159
2020,110061,1466
2020,105000,2776
2020,105882,1072
2020,105000,2106
2020,107465,1114
2020,107602,825
2020,110930,858
2020,111461,2871
2020,105000,2221
2020,110771,2622
2020,106103,1849
2020,112197,1882
2020,105000,1651
2020,105000,2641
2020,105000,1895
2020,109599,2874
2020,111694,2772
2020,112230,1466
2020,108274,1389
2020,105077,2558
2020,105000,534
2020,109142,946
2020,107995,2263
2020,108802,2988
2020,112861,2058
2020,106429,1094
2020,105000,2525
2020,112746,2776
2020,111475,843
2020,105000,1919
2020,111676,1813
2020,109714,1978
2020,106568,2421
2020,105000,2822
2020,105000,664
2020,106080,2127
2020,107325,999
2020,105000,2184
2020,110641,1216
2020,105000,1641
2020,108313,2008
2020,105000,1165
2020,105000,2708
2020,105000,2817
2020,110710,1579
2020,105000,727
2020,105000,648
2020,107607,1569
2020,105000,1667
2020,112226,1131
2020,105000,1863
2020,108082,912
2020,108107,2255
2020,109697,1019
2020,107970,1867
2020,111377,1529
2020,105000,2096
2020,106996,2199
2020,111740,2026
2020,105000,1676
2020,110148,1650
2020,106464,692
2020,105000,591
2020,109088,638
2020,106362,980
2020,109743,2996
2020,108683,1856
2020,105000,839
2020,109269,1575
2020,106681,1298
2020,105000,974
2020,112352,2948
2020,111875,1962
2020,105000,1104
2020,105823,1320
2020,112152,1097
2020,111962,2032
2020,105000,1013
2020,105000,2377
2020,105000,1099
2020,105000,1724
2020,105000,2395
2020,105966,1067
2020,107329,735
2020,106957,1804
2020,109196,1685
2020,110691,1532
2020,105325,2607
2020,108518,2340
2020,105000,724
2020,105000,2342
2020,105000,1081
2020,109225,668
2020,110673,1965
2020,108316,513
2020,105000,2711
2020,110891,1943
2020,105000,2370
2020,105269,2043
2020,106943,2189
2020,111112,2071
2020,108320,1594
2020,105000,1551
2020,105000,2867
2020,110740,2140
2020,105000,1605
2020,109413,1886
2020,108081,2749
2020,105000,2027
2020,111360,2167
2020,105398,536
2020,106678,2496
2020,105529,1925
2020,106604,1990
2020,112678,2522
2020,105000,2941
2020,105000,1332
2020,105000,1096
2020,106937,2940
2020,107264,1199
2020,107118,2146
2020,105000,2518
2020,110860,940
2020,108758,2360
2020,108895,2029
2020,105338,738
2020,112472,2231
2020,105000,1215
2020,107996,2375
2020,105000,1588
2020,107776,832
2020,105000,2036
2020,112886,1656
2020,108997,1091
2020,107798,1282
2020,105000,1039
2020,105000,2058
2020,108092,2019
2020,105000,1118
2020,111810,2333
2020,110318,1491
2020,105000,2646
2020,108737,2864
2020,105000,2670
2020,111926,2116
2020,106726,2018
2020,110754,1732
2020,107481,1789
2020,110271,945
2020,106430,2864
2020,110833,2901
2020,105000,1318
2020,110118,2651
2020,105000,925
2020,105000,1624
2020,106413,2064
2020,105000,1349
2020,109951,2045
2020,105000,1629
2020,105000,2202
2020,105000,2501
2020,105000,776
2020,105000,2306
2020,105000,2735
2020,108861,2439
2020,106269,2652
2020,107099,1045
2020,107376,2927
2020,111360,609
2020,110313,1044
2020,105000,1242
2020,105801,1013
2020,105000,1297
2020,108911,1456
2020,105000,2985
2020,106175,1205
2020,111790,1859
2020,112861,921
2020,105000,2273
2020,105000,2868
2020,105840,1446
2020,112095,1686
2020,105000,2334
2020,110426,2064
2020,105000,1348
2020,105000,2089
2020,108321,1818
2020,105000,2589
2020,106257,2447
2020,107366,1808
2020,110252,886
2020,105000,2535
2020,107382,1661
2020,106587,1731
2020,110686,2525
2020,105000,1984
2020,106858,2386
2020,105000,2631
2020,110776,1566
2020,112388,2457
2020,105000,1309
2020,105000,2680
2020,105000,1588
2020,105000,789
2020,105000,2923
2020,112716,1268
2020,105000,970
2020,112653,2696
2020,105000,587
2020,105000,2943
2020,110468,1289
2020,105000,2164
2020,105000,1809
2020,105471,1364
2020,105000,1793
2020,110235,523
2020,109533,810
2020,107127,880
2020,105000,1215
2020,105000,925
2020,105000,2547
2020,106961,2697
2020,105000,645
2020,109309,1373
2020,112455,798
2020,105000,2236
2020,105000,1145
2020,105000,1137
2020,105000,2786
2020,112982,1283
2020,105000,1396
2020,105000,870
2020,108777,986
2020,108044,2537
2020,105000,2712
2020,105000,1860
2020,105000,691
2020,111987,1229
2020,105000,2761
2020,105000,604
2020,105000,2978
2020,105000,1404
2020,105000,667
2020,105000,1939
2020,105000,2573
2020,108926,884
2020,107505,555
2020,107162,605
2020,105523,1169
2020,107543,875
2020,108055,1242
2020,105000,1466
2020,106250,807
2020,111468,2638
2020,107246,1301
2020,105000,609
2020,107950,2164
2020,105000,839
2020,110486,2088
2020,105000,1478
2020,105000,2903
2020,109369,2415
2020,105000,1056
2020,107853,733
2020,112379,1603
2020,106481,1036
2020,105599,1201
2020,105000,651
2020,111394,1825
2020,111049,1801
2020,105000,2211
2020,105000,1531
2020,108096,1306
2020,105000,734
2020,105000,1060
2020,111070,1825
2020,108834,537
2020,105994,1659
2020,107216,920
2020,112854,1742
2020,108857,847
2020,105000,2331
2020,105000,2069
2020,105427,2418
2020,107011,2820
2020,108052,1263
2020,105000,2401
2020,109261,1804
2020,105000,1833
2020,107011,1122
2020,107055,1759
2020,112695,1650
2020,105000,1248
2020,106965,2702
2020,109344,2804
2020,106704,2782
2020,107433,2836
2020,105000,1009
2020,105000,2075
2020,110681,2323
2020,107367,1284
2020,105000,2845
2020,105000,636
2020,111397,2923
